,SM300-Efficiency_filenames,SM300-Efficiency_importance,SM300-Efficiency_original_index,SM300-Rate_filenames,SM300-Rate_importance,SM300-Rate_original_index,SM300-Lag_filenames,SM300-Lag_importance,SM300-Lag_original_index,SM300-AUC_filenames,SM300-AUC_importance,SM300-AUC_original_index,SM60-Efficiency_filenames,SM60-Efficiency_importance,SM60-Efficiency_original_index,SM60-Rate_filenames,SM60-Rate_importance,SM60-Rate_original_index,SM60-Lag_filenames,SM60-Lag_importance,SM60-Lag_original_index,SM60-AUC_filenames,SM60-AUC_importance,SM60-AUC_original_index,Ratio-Efficiency_filenames,Ratio-Efficiency_importance,Ratio-Efficiency_original_index,Ratio-Rate_filenames,Ratio-Rate_importance,Ratio-Rate_original_index,Ratio-Lag_filenames,Ratio-Lag_importance,Ratio-Lag_original_index,Ratio-AUC_filenames,Ratio-AUC_importance,Ratio-AUC_original_index
13,YNR072W,0.0026574009684371,89,YBR112C,9.216192187688226e-05,177,YJR126C,0.0781215696863385,34,YNL161W,0.0885473588013705,287,YNL161W,0.0036905310272211,623,YPL257W,6.838624532765047e-05,119,YHR211W,0.0800667219612085,49,YJR126C,0.069756783831101,34,YAR050W,0.0037149326711474,190,YDL039C,0.0023712191811488,372,YIR006C,0.0040305234544422,83,YOR053W,0.0030233033925741,97
14,YML017W,0.0026433525328233,81,YNL161W,9.081496767136204e-05,287,YNL161W,0.0776594983189071,575,YNL161W,0.0885473588013705,278,YKL202W,0.0035000821530937,145,YHR094C,6.633093374389482e-05,332,YOL105C,0.073749422297774,548,YNL161W,0.0696148651563564,548,YHR211W,0.0036151725826607,49,YML017W,0.0023626909990315,110,YML049C,0.0039981721227325,265,YOR053W,0.0030233033925741,94
15,YKL201C,0.0026172744827036,620,YNL161W,9.081496767136204e-05,286,YNL161W,0.0776594983189071,588,YML118W,0.0874600864894711,146,YHL048W,0.003442882194059,45,YNL161W,6.525670963659967e-05,625,YOL105C,0.073749422297774,527,YNL161W,0.0675998401583082,622,YOR153W,0.0036079987635164,175,YNL034W,0.0023518269699834,159,YMR317W,0.0039393726738078,118,YPL095C,0.0030111310245323,64
16,YIR019C,0.0026088578346751,373,YNL161W,9.081496767136204e-05,278,YHL048W,0.0774585470704407,44,YHL048W,0.0870367186052852,45,YAR050W,0.0033447396285095,190,YNL161W,6.525670963659967e-05,624,YKL202W,0.0736796534166734,21,YHL048W,0.0673670341860235,45,YML118W,0.0035621634953768,146,YDL039C,0.0023336182045825,404,YIR019C,0.0039019927624576,373,YHR094C,0.002895871306024,332
17,YKL202W,0.0025921822719927,148,YBR112C,8.985012930408098e-05,241,YNL161W,0.0756915810117437,548,YDR150W,0.0856147257366862,904,YHL008C,0.0033374049927989,469,YOR153W,6.382144801375536e-05,356,YKL202W,0.0725694659458265,145,YHR211W,0.0672978940341059,49,YOR153W,0.0035413519956273,383,YOR305W,0.0023210980887787,176,YML056C,0.0038985530988496,86,YFL023W,0.0027282401444199,339
18,YEL069C,0.0025679077720351,69,YJR126C,8.956794738987136e-05,34,YKL202W,0.0750236336896379,145,YJR126C,0.0854060733445653,34,YHL008C,0.0033374049927989,470,YNL161W,5.861743850460387e-05,622,YJL159W,0.0684578611833656,59,YFR019W,0.0668944308898533,382,YLR311C,0.0032500255786813,23,YER187W,0.0022761217379081,30,YFL062W,0.0038570492813783,36,YOR153W,0.0027054537350553,356
19,YBL035C,0.0025576412611984,3,YPL257W,8.906199031471578e-05,131,YLR311C,0.0743461516088517,28,YHL008C,0.0849017287062007,469,YJR126C,0.0033345911625792,34,YFR016C,5.816493028632963e-05,132,YJL159W,0.0684578611833656,47,YHL008C,0.0618537749958353,469,YNL161W,0.0031083110300554,622,YDR157W,0.0022753612901982,65,YAR014C,0.0038029232099402,115,YER187W,0.0027050509654981,30
20,YML103C,0.0025478715180199,217,YPL257W,8.889586947991826e-05,119,YPR003C,0.0736157324427863,58,YHL008C,0.0849017287062007,470,YHR211W,0.0032860114941011,49,YHR211W,5.748200274549527e-05,49,YAR050W,0.0681585407852616,106,YHL008C,0.0618537749958353,470,YNL161W,0.0030945240839544,278,YHR211W,0.0022705092211764,134,YPR022C,0.0037213948201024,363,YKL202W,0.0027010369137552,145
21,YDR420W,0.0025429737166324,1071,YPL257W,8.836088576024586e-05,138,YNL161W,0.0680775842468516,622,YAR050W,0.0844175819576868,190,YNL161W,0.0032537270129315,622,YDR037W,5.714833330667127e-05,520,YNL161W,0.0675851321319855,572,YAR050W,0.0612261637700306,190,YNL161W,0.0030945240839544,287,YBR297W,0.002259136758163,119,YGR287C,0.0037163043596726,9,YLR114C,0.0026946007953149,756
22,YKL223W,0.0025321119285553,10,YDR420W,8.751246500806334e-05,1071,YOR305W,0.0662941681678479,162,YGR164W,0.0841550155224835,50,YOR305W,0.0032324686202785,162,YPR003C,5.656966267035045e-05,58,YNL161W,0.0675851321319855,575,YNL161W,0.0609504773321724,623,YNL161W,0.0030945240839544,286,YJR162C,0.0022591198735964,53,YCL073C,0.0036983188848532,3,YOR153W,0.0026930202670092,11
23,YAL063C,0.002519498154727,74,YML017W,8.746515599916399e-05,110,YKL202W,0.0652624641255342,32,YKL202W,0.079865644793802,41,YOL105C,0.003205560743943,496,YDL243C,5.460602907541791e-05,8,YNL161W,0.0675851321319855,588,YOR009W,0.0588910273577342,216,YGL259W,0.0027596924152689,18,YDR420W,0.0022521104498302,1071,YMR317W,0.0036913389018261,119,YPL190C,0.0026706895195828,125
24,YBR298C,0.0024995876790351,383,YKL223W,8.639529205183473e-05,10,YKL202W,0.0639416772250275,30,YOL105C,0.0772164355970817,539,YOR009W,0.0031775975280836,216,YML053C,5.325347922412824e-05,143,YOR305W,0.0662597154533097,162,YOR305W,0.0578185536966405,162,YOR053W,0.0026898819806394,88,YHL008C,0.0021598066383446,458,YPR022C,0.0036875754485627,294,YIL123W,0.0026520603913567,150
25,YPL257W,0.0024880645260097,125,YNL161W,8.414700116882489e-05,622,YDL243C,0.0633834828660873,8,YJR162C,0.0742757818514082,53,YOL105C,0.0031325950521207,488,YML053C,5.325347922412824e-05,140,YHR141C,0.0633869251122034,64,YOL105C,0.0577607194310094,496,YBR112C,0.0025296627961828,184,YER133W,0.00215499426609,243,YNR072W,0.0036844727940555,75,YOR153W,0.0026233940269494,383
26,YNR072W,0.0024752373900358,5,YPL257W,8.347912257522164e-05,137,YOR009W,0.0564480059407625,216,YEL069C,0.0728820260788149,62,YGR164W,0.0030882994112148,50,YOR153W,5.320920137193347e-05,359,YNL161W,0.0633404922795128,548,YOL105C,0.0562803263432418,488,YKL202W,0.0025173883862454,145,YHR217C,0.0021382809949015,65,YHR211W,0.0036800919771172,386,YGR023W,0.0026093068766092,239
27,YPL257W,0.0024622986312013,137,YKL202W,8.343786573588972e-05,34,YOR153W,0.0530346962272991,359,YOR153W,0.0715725609000775,11,YOL105C,0.0030324020324223,539,YDR037W,5.297069110063121e-05,177,YNL161W,0.0595483741410377,624,YOL105C,0.0559616096199416,539,YMR317W,0.0025108783254919,78,YDR543C,0.0021214761469979,10,YGR295C,0.0036329115820198,79,YFL062W,0.0025786824623459,36
28,YIL115C,0.0024586531819809,1470,YKL202W,8.343786573588972e-05,41,YOR153W,0.0501481539165286,356,YOR305W,0.0674433127403315,176,YML118W,0.0028505636506093,146,YOR009W,5.291819695394373e-05,216,YDL243C,0.0595352092985598,8,YDL243C,0.0548503168746247,8,YER187W,0.0025050074285286,30,YNL034W,0.0021142374542714,158,YFL062W,0.0035992404961616,8,YGR295C,0.0025758401896533,79
29,YCR108C,0.0024572075266209,10,YAL063C,8.337129267417626e-05,74,YGL259W,0.041034949407088,26,YOR153W,0.0664230688543757,383,YEL033W,0.0025724054277449,22,YOR175C,5.2320669860944464e-05,93,YKL202W,0.0591984136032392,133,YLR311C,0.05445130116139,23,YFL023W,0.0024311365102096,339,YBR112C,0.0021120496896864,241,YHR216W,0.0035867530868555,228,YOL105C,0.002572863499471,555
30,YJR156C,0.0024558157142295,284,YKL030W,8.333079927752756e-05,8,YLR114C,0.0397966379861487,843,YCR108C,0.0596207999218061,15,YEL033W,0.0025724054277449,23,YAR050W,5.1727242686087e-05,198,YKL202W,0.0591984136032392,130,YLR311C,0.0533988858357449,28,YKL202W,0.0023926801082995,148,YPR075C,0.0021118459058311,78,YKL172W,0.0035856127366624,101,YNR072W,0.0025591869847669,4
31,YAL063C,0.002451735610709,345,YGL259W,8.300971591502369e-05,18,YGL259W,0.038847063603871,18,YGL259W,0.0576680863660996,18,YIR019C,0.0023146405716536,373,YAR050W,5.1727242686087e-05,199,YHL008C,0.0582042238524411,469,YFR016C,0.0529994706261873,133,YHR211W,0.0023260546877009,177,YMR008C,0.0021042342666805,341,YKL172W,0.0035856127366624,110,YGR287C,0.0025531732103627,9
32,YER187W,0.0024514471753,27,YHL008C,8.273206946481806e-05,469,YFR019W,0.0376342147160622,313,YOL156W,0.0560380273672486,72,YFR019W,0.0021743632745921,382,YHL008C,5.143393278338829e-05,470,YBR297W,0.0566724126348283,121,YHR094C,0.0507736868721156,332,YOR053W,0.002316807966269,86,YOR053W,0.0021014477338767,87,YPR022C,0.0035796775134906,374,YGR295C,0.002542782499912,55
33,YER187W,0.0024514471753,25,YHL008C,8.273206946481806e-05,470,YLR114C,0.0370377943220336,756,YML017W,0.0551009003395527,110,YHR094C,0.0021557991976942,332,YKL202W,5.059932694479156e-05,145,YBR086C,0.0552163144712767,343,YOR153W,0.0499466193967342,359,YOR053W,0.002316807966269,87,YOR053W,0.0021014477338767,86,YNR072W,0.0035341623918136,4,YGL092W,0.0025359415733993,389
34,YER187W,0.0024514471753,24,YDL039C,8.206932420386776e-05,311,YEL033W,0.0357064894087115,26,YKL202W,0.0547432808512335,100,YLR311C,0.0020565100800909,23,YKL201C,5.044323787145035e-05,641,YBR086C,0.0552163144712767,338,YFR016C,0.0467517454475976,132,YCR108C,0.0023166003376983,10,YKL202W,0.0020976983796725,100,YKR092C,0.003531649001947,379,YGR140W,0.0025315494159552,276
35,YER187W,0.0024514471753,19,YEL069C,8.140977804442359e-05,69,YGR287C,0.035561954244601,246,YGL259W,0.0546537172716802,26,YFL062W,0.0019450136369378,46,YOR305W,4.909870010801407e-05,162,YBR086C,0.0543264196014053,443,YGL062W,0.0447467361102115,0,YDR157W,0.0023076208249174,65,YEL069C,0.0020937490240231,62,YKL172W,0.0035016958137641,71,YGR295C,0.0025254205887042,121
36,YER187W,0.0024514471753,7,YPR003C,8.115401957268343e-05,58,YEL040W,0.0355098199311675,267,YPL257W,0.0534667853854359,131,YDR037W,0.0019069306662041,177,YAR050W,4.904509557111176e-05,106,YJL020C,0.0516312271872104,275,YAR050W,0.0430391498579943,106,YER133W,0.0022767820201654,243,YDR543C,0.0020937490240231,4,YGR023W,0.0034972355153617,225,YPL190C,0.0025215174232169,101
37,YKL202W,0.002448055240735,100,YBR298C,8.111451269003196e-05,383,YLR114C,0.0355086402682992,793,YDR420W,0.0533239818655662,1071,YDR037W,0.0019027911401872,520,YJR162C,4.900566688227192e-05,15,YBL058W,0.0491615103832389,14,YDR037W,0.0421688923786646,520,YBR297W,0.0022499423059687,119,YDR543C,0.0020937490240231,6,YGR023W,0.0034972355153617,229,YOR153W,0.0025195533769209,399
38,YNL034W,0.0024376737518338,158,YOR153W,8.073403776243533e-05,11,YEL033W,0.0352567789021436,15,YBR112C,0.0532682583061896,241,YHR211W,0.0018486435532004,170,YDL035C,4.84172928932032e-05,334,YDL039C,0.0486362352739711,9,YGR287C,0.042016885874561,246,YDL243C,0.0021804936023643,17,YCR108C,0.002086085898768,8,YJR162C,0.0033942840259726,15,YHR211W,0.002499316205615,177
39,YBR108W,0.0024373026479341,474,YGR164W,8.070129423742965e-05,50,YML053C,0.0349452406304714,251,YNL034W,0.0529462607419242,134,YAR050W,0.0018064149151457,199,YNR044W,4.79503173052049e-05,712,YJR031C,0.0482739266165619,326,YFL062W,0.0415737902754236,46,YIR019C,0.0021736604126265,420,YPL257W,0.0020829899367524,72,YOL051W,0.0033923180945057,560,YLR278C,0.0024985729836651,598
40,YKL030W,0.0024263349689362,8,YER187W,7.867339733966029e-05,25,YML053C,0.0346978005358863,140,YML017W,0.0527591490145962,112,YAR050W,0.0018064149151457,198,YAR033W,4.786592599599877e-05,109,YJR031C,0.0482521214654251,308,YBR298C,0.0395085839608123,95,YML103C,0.0021437359245419,206,YMR164C,0.0020722643583511,355,YIL115C,0.0033790464421435,1440,YNR044W,0.0024927013499862,712
41,YAR027W,0.0024256195747791,39,YER187W,7.867339733966029e-05,24,YKL054C,0.0333745993373139,716,YOL155C,0.0526539717712858,467,YDR420W,0.0017965753855778,161,YMR273C,4.709289729217238e-05,540,YMR027W,0.0472012286958794,17,YDR420W,0.0381188483011383,161,YCR108C,0.0021347758187757,8,YPL257W,0.0020672702156279,138,YDL039C,0.0033563249134623,9,YHL024W,0.0024923956440839,137
42,YAR027W,0.0024256195747791,33,YER187W,7.867339733966029e-05,27,YDR232W,0.0331336504261047,20,YNL271C,0.0526310506090602,216,YML053C,0.0017671949914268,140,YOL157C,4.6886343642486745e-05,28,YJR162C,0.0471043541830316,5,YMR273C,0.038037397788863,540,YOL155C,0.002095913305568,467,YER187W,0.0020660978639406,33,YMR317W,0.0033236060518893,431,YHR211W,0.0024898756650148,386
43,YAR027W,0.0024256195747791,706,YER187W,7.867339733966029e-05,19,YAL021C,0.0330585523087191,52,YDL243C,0.0522591453413845,8,YML053C,0.0017671949914268,143,YOL105C,4.6717546430673184e-05,539,YIL036W,0.0470795718952412,79,YML053C,0.0378220730938966,140,YKL202W,0.0020822940266218,100,YBR298C,0.0020536825083752,383,YOR053W,0.0033122152178882,94,YIL115C,0.0024797120421041,1440
44,YKL201C,0.0024153508487368,587,YER187W,7.867339733966029e-05,7,YNR044W,0.0328662631896379,712,YKL223W,0.0516483172467361,10,YOL157C,0.0017071304107134,28,YML053C,4.64832653056518e-05,146,YIL036W,0.0470795718952412,93,YML053C,0.0378220730938966,143,YAR014C,0.0020348093642467,115,YJR115W,0.0020429082662473,44,YOR053W,0.0033122152178882,97,YKL172W,0.0024706104910878,101
45,YBR112C,0.0024119870100777,170,YPL257W,7.851277043079305e-05,125,YIR019C,0.0326190087374986,419,YDR345C,0.0515258334946851,100,YDR037W,0.0016851568669838,180,YNL176C,4.6154725561443736e-05,244,YKR008W,0.0466645129085939,80,YNL176C,0.0375297725643512,244,YAL063C,0.0020206557203946,384,YJR156C,0.0020353226401937,284,YLR311C,0.003306549877035,28,YMR273C,0.0024491773275483,540
46,YPR075C,0.0024088855626096,78,YAR027W,7.772199008053168e-05,706,YIL119C,0.0322485892839995,174,YAL063C,0.0515235879657126,74,YGL259W,0.0016674094775694,25,YHL024W,4.611370016471068e-05,137,YHL008C,0.0461914951088704,607,YGL259W,0.0372620834535538,25,YNR072W,0.0020203172382094,89,YMR164C,0.0020353226401937,350,YPL190C,0.0032897202114894,101,YKR102W,0.0024405037433671,935
47,YKL030W,0.0024088855626096,33,YAR027W,7.772199008053168e-05,39,YNR044W,0.0319352642818099,711,YBR112C,0.0514314431730749,172,YHL024W,0.0016520389571179,137,YGL259W,4.559669840906403e-05,25,YIR006C,0.0460807137501696,83,YOL157C,0.0370928486139241,28,YPL095C,0.0020199395466621,64,YMR164C,0.0020353226401937,351,YGR023W,0.0032719695980231,240,YOL157C,0.0024390884352647,22
48,YHL048W,0.002403447951426,115,YAR027W,7.772199008053168e-05,33,YML053C,0.0317290339841785,146,YBR112C,0.0506790666222776,177,YFR019W,0.0016495911696356,439,YCR089W,4.48976494181025e-05,188,YOR153W,0.0454220645744702,223,YDR037W,0.0369628093607143,183,YOL157C,0.0019107446324531,26,YKL022C,0.0020325987644516,66,YGR023W,0.0032719695980231,245,YKR092C,0.0024387773701691,201
49,YDR345C,0.0023975882603903,100,YKL202W,7.749465268510509e-05,148,YDR543C,0.03161505727483,2,YAR014C,0.0503003920496642,115,YMR273C,0.0016487280362425,540,YEL040W,4.459316131099328e-05,267,YNL027W,0.0452854586503612,230,YAR033W,0.0367322311931439,109,YML017W,0.0018958642400854,110,YCR108C,0.0020310110518716,9,YMR027W,0.0032568419785828,17,YGR023W,0.0024322900438055,281
